rental_id,car_id,checkin_type,state,delay_at_checkout_in_minutes,previous_ended_rental_id,time_delta_with_previous_rental_in_minutes,late_delay
572757,385861,mobile,ended,33.0,,,30 < Late < 45
572844,342154,connect,ended,26.0,,,15 < Late < 30
573034,227100,mobile,ended,4.0,569554.0,120.0,Late < 15
573315,398586,connect,ended,26.0,,,15 < Late < 30
573680,300345,mobile,ended,-25.0,,,Early
574171,381499,connect,ended,-174.0,,,Early
574568,301512,mobile,ended,110.0,572909.0,0.0,90 < Late < 120
574868,371387,mobile,ended,-129.0,571864.0,720.0,Early
505377,290726,connect,ended,62.0,,,60 < Late < 90
505576,300601,mobile,ended,-2.0,,,Early
505628,194343,connect,ended,-60.0,,,Early
506069,192409,mobile,ended,159.0,,,Late > 120
506728,382700,mobile,ended,-67.0,,,Early
507918,366079,mobile,ended,98.0,,,90 < Late < 120
509168,299180,mobile,ended,-51.0,,,Early
509315,190163,mobile,ended,-105.0,,,Early
509587,345738,mobile,ended,-58.0,,,Early
510797,399549,mobile,ended,-14.0,,,Early
512503,390347,mobile,ended,-98.0,,,Early
513317,358772,connect,ended,-8.0,,,Early
514494,348178,mobile,ended,-234.0,,,Early
514502,370437,mobile,ended,379.0,,,Late > 120
515229,304392,connect,ended,-24.0,,,Early
515357,376237,mobile,ended,69.0,,,60 < Late < 90
516962,398697,mobile,ended,-17.0,,,Early
518261,391287,mobile,ended,-7.0,,,Early
505546,261879,mobile,ended,610.0,,,Late > 120
506242,388411,mobile,ended,3.0,,,Late < 15
508535,351024,mobile,ended,102.0,,,90 < Late < 120
508850,188941,mobile,ended,-179.0,,,Early
510674,173341,mobile,ended,28.0,,,15 < Late < 30
514474,376574,mobile,ended,81.0,,,60 < Late < 90
514557,364038,mobile,ended,-1.0,,,Early
514571,330176,mobile,ended,3.0,,,Late < 15
515099,391223,mobile,ended,747.0,,,Late > 120
515156,339993,mobile,ended,8.0,,,Late < 15
515431,334199,mobile,ended,614.0,,,Late > 120
515663,366631,mobile,ended,4.0,,,Late < 15
517677,392485,mobile,ended,28.0,,,15 < Late < 30
517979,394561,mobile,ended,5.0,,,Late < 15
519135,383344,connect,ended,69.0,,,60 < Late < 90
519321,353459,connect,ended,3.0,,,Late < 15
519682,296967,connect,ended,-223.0,,,Early
519728,310636,connect,ended,-87.0,,,Early
519967,198687,mobile,ended,870.0,,,Late > 120
520613,346755,connect,ended,-120.0,,,Early
521865,401475,connect,ended,113.0,514932.0,540.0,90 < Late < 120
522544,384479,mobile,ended,47.0,,,45 < Late < 60
523140,390056,mobile,ended,78.0,,,60 < Late < 90
524013,167023,mobile,ended,-10.0,,,Early
524084,335239,mobile,ended,147.0,,,Late > 120
524088,351787,mobile,ended,458.0,,,Late > 120
524306,403410,mobile,ended,166.0,,,Late > 120
526080,241935,mobile,ended,160.0,,,Late > 120
527653,343652,mobile,ended,20.0,,,15 < Late < 30
528901,364310,mobile,ended,12.0,,,Late < 15
529269,361156,mobile,ended,0.0,,,Late < 15
529438,265546,mobile,ended,15.0,,,15 < Late < 30
529753,256932,mobile,ended,-761.0,,,Early
530202,361564,mobile,ended,21.0,,,15 < Late < 30
530441,283806,mobile,ended,-117.0,,,Early
530803,373677,mobile,ended,-2.0,,,Early
531213,221181,mobile,ended,1357.0,,,Late > 120
531394,320834,connect,ended,7.0,,,Late < 15
531518,391618,connect,ended,3.0,,,Late < 15
531713,371159,connect,ended,-125.0,,,Early
531991,389441,mobile,ended,35.0,,,30 < Late < 45
533364,344091,mobile,ended,31.0,536325.0,180.0,30 < Late < 45
533534,385666,mobile,ended,-159.0,,,Early
533839,180535,mobile,ended,32.0,,,30 < Late < 45
533945,353270,mobile,ended,130.0,,,Late > 120
533968,378850,mobile,ended,-25.0,,,Early
534242,288611,mobile,ended,12.0,,,Late < 15
534298,384479,mobile,ended,14.0,,,Late < 15
534448,364160,connect,ended,-94.0,,,Early
534923,399535,mobile,ended,224.0,,,Late > 120
534953,389348,mobile,ended,-6.0,,,Early
535035,175071,mobile,ended,57.0,,,45 < Late < 60
535066,370485,mobile,ended,628.0,,,Late > 120
535320,290109,mobile,ended,661.0,,,Late > 120
535330,311376,mobile,ended,113.0,,,90 < Late < 120
535386,405490,mobile,ended,69.0,,,60 < Late < 90
535519,353425,connect,ended,-166.0,533413.0,0.0,Early
535750,160062,mobile,ended,-26.0,,,Early
535870,308073,connect,ended,-37.0,,,Early
535903,375307,mobile,ended,67.0,,,60 < Late < 90
536163,336027,mobile,ended,19.0,,,15 < Late < 30
536169,392718,mobile,ended,-2.0,,,Early
536207,407820,mobile,ended,18.0,,,15 < Late < 30
536208,366199,connect,ended,21.0,,,15 < Late < 30
536470,323095,mobile,ended,-477.0,,,Early
536616,399464,mobile,ended,74.0,,,60 < Late < 90
536680,313772,connect,ended,-180.0,,,Early
536823,299776,mobile,ended,-18.0,,,Early
536829,372687,mobile,ended,15.0,,,15 < Late < 30
536934,376901,connect,ended,35.0,,,30 < Late < 45
536944,405733,mobile,ended,4.0,,,Late < 15
537265,390976,connect,ended,54.0,,,45 < Late < 60
537338,382712,mobile,ended,61.0,,,60 < Late < 90
537367,374740,mobile,ended,147.0,,,Late > 120
537441,408821,mobile,ended,25.0,541519.0,90.0,15 < Late < 30
537452,320834,connect,ended,-117.0,,,Early
537485,394320,mobile,ended,117.0,,,90 < Late < 120
537499,373233,mobile,ended,170.0,,,Late > 120
537660,301422,mobile,ended,-199.0,,,Early
537857,282657,mobile,ended,64.0,,,60 < Late < 90
537865,374698,mobile,ended,-227.0,,,Early
537872,315136,connect,ended,23.0,,,15 < Late < 30
538108,409227,mobile,ended,20.0,,,15 < Late < 30
506779,395023,mobile,ended,5.0,,,Late < 15
507519,306450,connect,ended,28.0,,,15 < Late < 30
507758,208207,mobile,ended,-25.0,,,Early
508087,311437,mobile,ended,-29.0,,,Early
508483,308414,mobile,ended,-230.0,,,Early
509753,399936,mobile,ended,-113.0,,,Early
510743,375586,mobile,ended,-6.0,,,Early
513383,245338,mobile,ended,-1.0,,,Early
517671,401475,connect,ended,-249.0,,,Early
518090,353292,mobile,ended,17.0,,,15 < Late < 30
518203,397095,mobile,ended,-31.0,,,Early
518975,350502,connect,ended,51.0,,,45 < Late < 60
519328,385783,mobile,ended,-4.0,,,Early
519985,333865,mobile,ended,88.0,,,60 < Late < 90
520192,328263,mobile,ended,146.0,,,Late > 120
521013,190171,mobile,ended,-50.0,,,Early
522396,295067,mobile,ended,2.0,,,Late < 15
522678,377805,mobile,ended,179.0,,,Late > 120
523400,347873,connect,ended,108.0,,,90 < Late < 120
524338,167490,mobile,ended,13.0,,,Late < 15
525244,403648,mobile,ended,-33.0,,,Early
525338,324197,mobile,ended,19.0,,,15 < Late < 30
525388,203060,mobile,ended,41.0,,,30 < Late < 45
525959,177313,connect,ended,28.0,,,15 < Late < 30
526519,397642,mobile,ended,35.0,,,30 < Late < 45
527046,298757,connect,ended,-281.0,,,Early
527199,388767,mobile,ended,-79.0,513582.0,180.0,Early
527703,270501,mobile,ended,532.0,,,Late > 120
527898,337198,mobile,ended,30.0,,,30 < Late < 45
528440,399489,mobile,ended,2.0,,,Late < 15
528506,392142,mobile,ended,31.0,,,30 < Late < 45
529332,406559,mobile,ended,-45.0,,,Early
530029,403275,connect,ended,-8.0,,,Early
530541,372346,mobile,ended,243.0,,,Late > 120
530606,377219,connect,ended,-346.0,,,Early
530686,378616,mobile,ended,42.0,,,30 < Late < 45
531152,406310,mobile,ended,34.0,,,30 < Late < 45
531483,341184,mobile,ended,-13.0,,,Early
531551,379018,mobile,ended,-31.0,,,Early
531745,294327,connect,ended,6.0,,,Late < 15
531842,348293,connect,ended,-117.0,,,Early
532355,359343,mobile,ended,320.0,,,Late > 120
532664,387939,mobile,ended,-221.0,,,Early
532816,300724,mobile,ended,-7.0,,,Early
532877,338864,mobile,ended,-56.0,,,Early
533230,391325,mobile,ended,-47.0,,,Early
533279,307470,mobile,ended,4.0,,,Late < 15
533622,407383,mobile,ended,12.0,,,Late < 15
533626,358723,mobile,ended,42.0,,,30 < Late < 45
533972,374989,mobile,ended,-25.0,,,Early
534042,334922,mobile,ended,9.0,,,Late < 15
534218,380748,mobile,ended,-13.0,,,Early
534319,325139,mobile,ended,-77.0,,,Early
534393,393148,mobile,ended,25.0,,,15 < Late < 30
534537,407875,mobile,ended,-13.0,,,Early
534556,273591,mobile,ended,-49.0,,,Early
534581,352476,mobile,ended,10.0,,,Late < 15
534595,404420,mobile,ended,2.0,,,Late < 15
534787,365710,mobile,ended,-107.0,,,Early
534802,407614,mobile,ended,96.0,,,90 < Late < 120
534863,206019,mobile,ended,-85.0,,,Early
535091,369339,mobile,ended,-50.0,,,Early
535135,319608,mobile,ended,9.0,,,Late < 15
535339,298429,connect,ended,87.0,,,60 < Late < 90
535478,172429,mobile,ended,-442.0,,,Early
535500,408144,mobile,ended,-290.0,,,Early
535972,393514,mobile,ended,7.0,,,Late < 15
536032,301750,mobile,ended,26.0,,,15 < Late < 30
536259,270022,mobile,ended,-38.0,,,Early
536404,340579,connect,ended,8.0,,,Late < 15
536759,313602,connect,ended,-116.0,,,Early
536764,387431,mobile,ended,58.0,,,45 < Late < 60
536969,384479,mobile,ended,-29.0,539733.0,600.0,Early
537032,390898,mobile,ended,104.0,,,90 < Late < 120
537099,397992,mobile,ended,15.0,,,15 < Late < 30
537215,313048,mobile,ended,-13.0,532312.0,0.0,Early
537259,400158,mobile,ended,208.0,,,Late > 120
537400,337219,connect,ended,1.0,,,Late < 15
537657,402528,connect,ended,89.0,,,60 < Late < 90
537837,362802,mobile,ended,-14.0,,,Early
538010,312078,connect,ended,10.0,,,Late < 15
538016,223160,connect,ended,-570.0,,,Early
538022,407318,mobile,ended,-81.0,,,Early
538036,330856,mobile,ended,182.0,,,Late > 120
538136,175289,connect,ended,6.0,547208.0,570.0,Late < 15
538367,279695,mobile,ended,370.0,,,Late > 120
538420,402674,mobile,ended,126.0,,,Late > 120
538482,367632,connect,ended,-114.0,,,Early
519547,363280,mobile,ended,73.0,,,60 < Late < 90
520260,197523,mobile,ended,8.0,,,Late < 15
520712,382389,mobile,ended,-91.0,,,Early
521176,351030,mobile,ended,44.0,,,30 < Late < 45
523600,350149,mobile,ended,124.0,,,Late > 120
524661,375553,mobile,ended,-58.0,,,Early
524948,404688,mobile,ended,8.0,,,Late < 15
525136,374881,mobile,ended,78.0,,,60 < Late < 90
525150,393908,mobile,ended,49.0,,,45 < Late < 60
526460,388895,mobile,ended,-13.0,,,Early
527226,321582,mobile,ended,97.0,536220.0,270.0,90 < Late < 120
528333,395790,mobile,ended,-1.0,,,Early
529163,260096,connect,ended,245.0,,,Late > 120
529301,320824,connect,ended,-308.0,551094.0,540.0,Early
529379,379092,mobile,ended,20.0,,,15 < Late < 30
530025,289681,mobile,ended,76.0,,,60 < Late < 90
530175,248247,mobile,ended,48.0,,,45 < Late < 60
530570,407199,mobile,ended,31.0,,,30 < Late < 45
530899,396046,mobile,ended,62.0,,,60 < Late < 90
531621,189889,mobile,ended,60.0,,,60 < Late < 90
531695,391174,mobile,ended,203.0,,,Late > 120
531719,278935,connect,ended,35.0,,,30 < Late < 45
531735,269922,mobile,ended,-23.0,,,Early
532016,314107,connect,ended,-58.0,,,Early
532031,313432,mobile,ended,62.0,,,60 < Late < 90
532267,403775,mobile,ended,-201.0,,,Early
532317,404219,mobile,ended,-159.0,,,Early
532361,389451,mobile,ended,4.0,,,Late < 15
532441,300377,mobile,ended,21.0,,,15 < Late < 30
532465,267891,mobile,ended,351.0,,,Late > 120
532757,317387,mobile,ended,4.0,,,Late < 15
532794,338947,connect,ended,-1.0,,,Early
533719,339015,mobile,ended,322.0,,,Late > 120
533951,310571,mobile,ended,57.0,,,45 < Late < 60
533992,373232,mobile,ended,38.0,,,30 < Late < 45
534056,316449,mobile,ended,1151.0,,,Late > 120
534650,388559,mobile,ended,38.0,,,30 < Late < 45
534655,365710,mobile,ended,-11.0,,,Early
534662,359992,mobile,ended,25.0,,,15 < Late < 30
534932,184620,mobile,ended,151.0,,,Late > 120
535020,351319,mobile,ended,28.0,,,15 < Late < 30
535424,327806,mobile,ended,16.0,,,15 < Late < 30
535450,365575,mobile,ended,29.0,,,15 < Late < 30
535618,368132,mobile,ended,-40.0,,,Early
535777,382700,mobile,ended,900.0,,,Late > 120
535985,361580,mobile,ended,3.0,,,Late < 15
536139,386413,connect,ended,-51.0,,,Early
536166,408957,mobile,ended,-34.0,,,Early
536194,397878,mobile,ended,385.0,,,Late > 120
536302,270495,mobile,ended,-126.0,,,Early
536413,364869,mobile,ended,11.0,,,Late < 15
536729,278499,mobile,ended,-124.0,,,Early
536776,329924,mobile,ended,-889.0,,,Early
536842,213941,mobile,ended,16.0,,,15 < Late < 30
536875,381352,mobile,ended,-84.0,,,Early
536948,397466,mobile,ended,11.0,,,Late < 15
537091,331505,mobile,ended,1505.0,,,Late > 120
537154,375915,mobile,ended,719.0,,,Late > 120
537166,297064,mobile,ended,66.0,,,60 < Late < 90
537245,198687,mobile,ended,-169.0,,,Early
537335,329422,mobile,ended,-47.0,,,Early
537388,334020,mobile,ended,235.0,,,Late > 120
537723,350702,mobile,ended,48.0,,,45 < Late < 60
537841,265664,connect,ended,186.0,536761.0,240.0,Late > 120
537861,406995,mobile,ended,38.0,,,30 < Late < 45
537876,354299,mobile,ended,58.0,,,45 < Late < 60
538151,188698,mobile,ended,41.0,,,30 < Late < 45
538192,366071,mobile,ended,-64.0,,,Early
538304,398045,mobile,ended,-53.0,,,Early
538325,389785,connect,ended,-211.0,,,Early
538561,317118,mobile,ended,28.0,,,15 < Late < 30
538639,383540,mobile,ended,38.0,,,30 < Late < 45
538858,352393,connect,ended,22.0,,,15 < Late < 30
538987,391882,connect,ended,-40.0,,,Early
539021,409750,mobile,ended,-100.0,,,Early
539087,332480,mobile,ended,7.0,,,Late < 15
539090,398105,mobile,ended,-24.0,,,Early
539098,395608,mobile,ended,1808.0,,,Late > 120
539101,169247,mobile,ended,-47.0,,,Early
539234,364411,mobile,ended,-17.0,,,Early
539256,370312,mobile,ended,88.0,,,60 < Late < 90
538218,263232,mobile,ended,273.0,,,Late > 120
538339,308796,mobile,ended,-17.0,,,Early
538380,368776,mobile,ended,-114.0,,,Early
538585,337266,connect,ended,54.0,,,45 < Late < 60
538674,303506,mobile,ended,33.0,,,30 < Late < 45
538697,323056,mobile,ended,-78.0,,,Early
538708,339215,mobile,ended,-215.0,,,Early
538823,381687,connect,ended,485.0,,,Late > 120
538938,389785,connect,ended,454.0,,,Late > 120
539052,347781,mobile,ended,-6.0,,,Early
539193,386986,mobile,ended,-50.0,,,Early
539293,353535,mobile,ended,8.0,,,Late < 15
539482,371010,mobile,ended,217.0,,,Late > 120
539496,213557,mobile,ended,67.0,,,60 < Late < 90
539615,288973,mobile,ended,-6.0,,,Early
539618,297119,mobile,ended,101.0,538807.0,30.0,90 < Late < 120
539732,291389,mobile,ended,43.0,,,30 < Late < 45
539780,316656,mobile,ended,-44.0,,,Early
539819,396575,mobile,ended,128.0,,,Late > 120
539827,351514,mobile,ended,-125.0,,,Early
540021,349049,mobile,ended,72.0,,,60 < Late < 90
540081,313432,mobile,ended,108.0,,,90 < Late < 120
540092,377316,mobile,ended,131.0,,,Late > 120
540222,360474,connect,ended,71.0,539404.0,180.0,60 < Late < 90
540589,314326,mobile,ended,225.0,,,Late > 120
540603,358103,mobile,ended,377.0,,,Late > 120
540617,389785,connect,ended,-884.0,,,Early
540665,398086,mobile,ended,6.0,,,Late < 15
540780,287693,mobile,ended,8.0,,,Late < 15
540924,374809,connect,ended,2.0,547311.0,240.0,Late < 15
540942,325695,mobile,ended,2.0,536685.0,600.0,Late < 15
541065,341037,connect,ended,4.0,,,Late < 15
541132,382236,mobile,ended,-3.0,,,Early
541227,366838,mobile,ended,-33.0,,,Early
541287,406528,mobile,ended,-79.0,,,Early
541340,341105,mobile,ended,-79.0,,,Early
541486,300505,connect,ended,12.0,,,Late < 15
541501,355533,mobile,ended,51.0,,,45 < Late < 60
541535,385642,mobile,ended,-21.0,543878.0,630.0,Early
541585,382353,mobile,ended,-20.0,,,Early
541672,353324,mobile,ended,19.0,,,15 < Late < 30
541880,384245,mobile,ended,13.0,,,Late < 15
542193,370797,mobile,ended,-147.0,,,Early
542284,349528,mobile,ended,41.0,,,30 < Late < 45
542299,409406,mobile,ended,12.0,,,Late < 15
542326,334511,mobile,ended,240.0,,,Late > 120
542391,325291,mobile,ended,-54.0,,,Early
542401,410393,mobile,ended,7.0,541971.0,180.0,Late < 15
542519,356106,connect,ended,27.0,545322.0,270.0,15 < Late < 30
542671,338940,mobile,ended,6.0,,,Late < 15
542724,362971,mobile,ended,343.0,,,Late > 120
542767,330318,mobile,ended,-9.0,,,Early
542888,351586,mobile,ended,54.0,,,45 < Late < 60
543011,159250,mobile,ended,8.0,,,Late < 15
543232,286034,mobile,ended,8.0,,,Late < 15
543249,408566,mobile,ended,-79.0,,,Early
543369,351393,connect,ended,69.0,,,60 < Late < 90
543395,291856,connect,ended,-34.0,,,Early
543420,280406,mobile,ended,-218.0,,,Early
543618,381684,mobile,ended,10.0,,,Late < 15
543625,366071,mobile,ended,2.0,538192.0,720.0,Late < 15
543740,276758,mobile,ended,446.0,,,Late > 120
543859,320432,mobile,ended,259.0,,,Late > 120
543921,409298,mobile,ended,-9.0,,,Early
544050,354015,mobile,ended,-94.0,,,Early
544051,404346,mobile,ended,5.0,,,Late < 15
544139,325329,mobile,ended,3.0,,,Late < 15
544249,407419,connect,ended,-788.0,,,Early
544290,404542,mobile,ended,27.0,,,15 < Late < 30
544473,378931,mobile,ended,-4.0,536978.0,60.0,Early
544511,306484,mobile,ended,60.0,,,60 < Late < 90
544561,311437,mobile,ended,92.0,,,90 < Late < 120
544634,401077,mobile,ended,124.0,,,Late > 120
544679,339215,mobile,ended,51.0,,,45 < Late < 60
544738,290316,mobile,ended,102.0,,,90 < Late < 120
544747,370190,mobile,ended,16.0,,,15 < Late < 30
544807,195057,mobile,ended,56.0,,,45 < Late < 60
544893,361467,mobile,ended,28.0,,,15 < Late < 30
544990,309912,mobile,ended,-47.0,,,Early
545055,387753,connect,ended,11.0,,,Late < 15
545082,352535,mobile,ended,2.0,,,Late < 15
545156,393537,mobile,ended,1397.0,,,Late > 120
545226,367919,connect,ended,280.0,,,Late > 120
538758,292319,connect,ended,-58.0,,,Early
538800,192463,connect,ended,50.0,,,45 < Late < 60
538829,302172,mobile,ended,50.0,,,45 < Late < 60
538888,316667,mobile,ended,14.0,,,Late < 15
539163,365551,mobile,ended,-32.0,,,Early
539179,311265,mobile,ended,41.0,,,30 < Late < 45
539328,333407,mobile,ended,-107.0,540590.0,90.0,Early
539551,384040,connect,ended,-1.0,,,Early
539554,409235,mobile,ended,-56.0,,,Early
539760,216148,connect,ended,194.0,537416.0,0.0,Late > 120
539772,307768,mobile,ended,1017.0,,,Late > 120
539785,281341,mobile,ended,-6.0,,,Early
539802,342564,mobile,ended,-3.0,,,Early
539832,337877,mobile,ended,424.0,,,Late > 120
540022,320824,connect,ended,106.0,,,90 < Late < 120
540026,392277,mobile,ended,1219.0,,,Late > 120
540052,306343,mobile,ended,1.0,,,Late < 15
540108,392813,mobile,ended,840.0,540368.0,120.0,Late > 120
540179,319579,mobile,ended,99.0,,,90 < Late < 120
540189,395769,mobile,ended,51.0,,,45 < Late < 60
540230,349259,mobile,ended,194.0,,,Late > 120
540249,368724,mobile,ended,236.0,,,Late > 120
540469,334569,mobile,ended,-4.0,,,Early
540653,395955,mobile,ended,6.0,,,Late < 15
540729,223592,mobile,ended,-14.0,,,Early
540748,393845,mobile,ended,130.0,,,Late > 120
540919,292870,mobile,ended,7.0,,,Late < 15
541271,398676,mobile,ended,55.0,,,45 < Late < 60
541441,245636,mobile,ended,-24.0,,,Early
541454,351393,connect,ended,254.0,,,Late > 120
541560,307501,mobile,ended,-6.0,,,Early
541583,304538,mobile,ended,-25.0,,,Early
541648,289893,mobile,ended,-280.0,,,Early
541717,386496,mobile,ended,302.0,,,Late > 120
541765,404346,mobile,ended,-18.0,,,Early
541790,410401,mobile,ended,15.0,,,15 < Late < 30
541809,318463,mobile,ended,-3.0,,,Early
542080,376642,mobile,ended,-90.0,,,Early
542111,357875,mobile,ended,-14.0,,,Early
542133,408680,mobile,ended,-37.0,,,Early
542275,393847,mobile,ended,28.0,,,15 < Late < 30
542594,352248,mobile,ended,14.0,,,Late < 15
542821,336741,mobile,ended,274.0,,,Late > 120
542864,373024,mobile,ended,7.0,,,Late < 15
542976,404743,mobile,ended,-32.0,,,Early
543010,374169,connect,ended,42.0,536789.0,120.0,30 < Late < 45
543040,397466,mobile,ended,69.0,,,60 < Late < 90
543056,392088,mobile,ended,116.0,,,90 < Late < 120
543062,405211,mobile,ended,64.0,,,60 < Late < 90
543108,376574,mobile,ended,23.0,514474.0,0.0,15 < Late < 30
543185,359828,mobile,ended,-26.0,,,Early
543282,408927,mobile,ended,-83.0,,,Early
543334,366010,mobile,ended,102.0,,,90 < Late < 120
543509,382700,mobile,ended,78.0,,,60 < Late < 90
543513,404130,connect,ended,-82.0,541766.0,0.0,Early
543527,316678,connect,ended,-324.0,,,Early
543591,220877,connect,ended,6.0,,,Late < 15
543629,385128,mobile,ended,72.0,,,60 < Late < 90
543651,374785,mobile,ended,12.0,,,Late < 15
543757,385011,connect,ended,49.0,,,45 < Late < 60
543822,362101,mobile,ended,-7.0,511338.0,30.0,Early
543866,406999,mobile,ended,14.0,541317.0,150.0,Late < 15
543889,403863,mobile,ended,5.0,,,Late < 15
544010,383949,mobile,ended,103.0,,,90 < Late < 120
544117,394272,mobile,ended,-104.0,,,Early
544318,362255,mobile,ended,-78.0,,,Early
544538,251062,mobile,ended,13.0,,,Late < 15
544792,214635,connect,ended,40.0,545831.0,90.0,30 < Late < 45
545001,276502,mobile,ended,29.0,,,15 < Late < 30
545110,324940,mobile,ended,-104.0,,,Early
545116,203060,mobile,ended,-7.0,,,Early
545128,224133,mobile,ended,-20.0,,,Early
545190,382771,mobile,ended,20.0,,,15 < Late < 30
