rental_id,car_id,checkin_type,state,delay_at_checkout_in_minutes,previous_ended_rental_id,time_delta_with_previous_rental_in_minutes,late_delay,delay
565540,281518,mobile,ended,-43.0,,,Early,early
505091,213807,connect,ended,-155.0,,,Early,early
505567,308565,mobile,ended,-3.0,,,Early,early
505859,268874,mobile,ended,42.0,,,30 < Late < 45,late
506321,393781,connect,ended,-1.0,,,Early,early
506686,400229,mobile,ended,,,,NaN,early
506970,226932,mobile,ended,-10.0,,,Early,early
507103,393584,mobile,ended,15.0,,,15 < Late < 30,late
507112,221297,mobile,ended,7.0,,,Late < 15,late
508737,358274,mobile,canceled,,,,NaN,early
509566,372647,mobile,ended,181.0,,,Late > 120,late
509688,339975,mobile,ended,14.0,,,Late < 15,late
510435,367627,mobile,ended,,,,NaN,early
511872,386539,mobile,ended,7.0,,,Late < 15,late
512237,382279,mobile,ended,-10.0,,,Early,early
514630,366287,connect,canceled,,,,NaN,early
514673,402194,mobile,ended,-52.0,,,Early,early
515572,397136,mobile,canceled,,,,NaN,early
516244,349131,mobile,ended,-34.0,,,Early,early
516585,389785,connect,ended,162.0,,,Late > 120,late
518058,320481,mobile,canceled,,,,NaN,early
518871,393981,mobile,ended,,,,NaN,early
519260,359719,mobile,ended,946.0,,,Late > 120,late
519450,358846,mobile,ended,-12.0,,,Early,early
519451,251815,connect,ended,-76.0,,,Early,early
520147,392147,mobile,ended,1.0,536236.0,390.0,Late < 15,late
520580,168079,mobile,ended,-20.0,,,Early,early
520711,402078,mobile,ended,-17.0,,,Early,early
520750,337219,connect,ended,-154.0,,,Early,early
520979,381012,mobile,canceled,,,,NaN,early
521501,278953,mobile,ended,,,,NaN,early
521526,282208,mobile,ended,-53.0,,,Early,early
521594,241058,mobile,canceled,,,,NaN,early
522476,376514,mobile,ended,300.0,,,Late > 120,late
523920,363431,mobile,ended,-25.0,,,Early,early
524487,380866,mobile,ended,-15.0,545830.0,120.0,Early,early
525175,280805,connect,ended,9.0,,,Late < 15,late
525435,335857,mobile,canceled,,,,NaN,early
525776,285846,mobile,ended,22.0,,,15 < Late < 30,late
526081,406054,mobile,canceled,,,,NaN,early
526194,325154,mobile,canceled,,,,NaN,early
527465,381512,mobile,ended,28.0,,,15 < Late < 30,late
527709,393442,mobile,ended,106.0,,,90 < Late < 120,late
528269,385174,mobile,canceled,,,,NaN,early
528782,370513,mobile,ended,3.0,,,Late < 15,late
528783,266641,mobile,canceled,,,,NaN,early
529239,354515,mobile,ended,10.0,565896.0,360.0,Late < 15,late
529467,372128,mobile,canceled,,,,NaN,early
529492,207715,mobile,ended,-169.0,,,Early,early
529693,281955,mobile,ended,-67.0,,,Early,early
530325,356434,mobile,ended,-101.0,,,Early,early
530357,262206,mobile,ended,14.0,,,Late < 15,late
530971,241568,mobile,ended,3371.0,,,Late > 120,late
531233,276202,mobile,ended,-19.0,,,Early,early
531451,378003,mobile,ended,0.0,,,Late < 15,early
531589,290600,connect,canceled,,,,NaN,early
531860,350475,mobile,ended,,,,NaN,early
532171,368448,mobile,ended,9.0,,,Late < 15,late
532215,408131,mobile,canceled,,,,NaN,early
532248,332611,mobile,ended,1110.0,,,Late > 120,late
532393,406388,mobile,ended,-54.0,,,Early,early
532695,320824,connect,ended,0.0,,,Late < 15,early
533129,405683,mobile,ended,-138.0,,,Early,early
533326,301632,mobile,ended,38.0,,,30 < Late < 45,late
533519,386928,mobile,canceled,,,,NaN,early
533720,385295,mobile,ended,6.0,,,Late < 15,late
565543,364882,connect,ended,82.0,,,60 < Late < 90,late
565548,373925,mobile,ended,-10.0,,,Early,early
565581,374698,mobile,ended,-16.0,,,Early,early
565675,318715,mobile,ended,107.0,,,90 < Late < 120,late
565927,173376,mobile,ended,49.0,,,45 < Late < 60,late
566027,414498,mobile,ended,32.0,,,30 < Late < 45,late
566069,376311,connect,canceled,,,,NaN,early
566097,389035,mobile,canceled,,,,NaN,early
566123,404483,mobile,ended,142.0,,,Late > 120,late
566273,375908,mobile,ended,44.0,,,30 < Late < 45,late
566292,414708,mobile,ended,48.0,,,45 < Late < 60,late
566331,328506,mobile,ended,-97.0,,,Early,early
566385,211860,connect,ended,58.0,,,45 < Late < 60,late
566551,334671,mobile,ended,25.0,,,15 < Late < 30,late
566661,390467,connect,ended,-651.0,569297.0,570.0,Early,early
566682,293785,mobile,ended,66.0,,,60 < Late < 90,late
566691,374921,mobile,ended,243.0,,,Late > 120,late
566709,313772,connect,ended,-73.0,,,Early,early
566762,407907,mobile,ended,16.0,,,15 < Late < 30,late
566797,386498,mobile,ended,349.0,,,Late > 120,late
566908,164960,connect,ended,-44.0,,,Early,early
566921,298388,mobile,ended,28.0,,,15 < Late < 30,late
567107,228776,mobile,canceled,,,,NaN,early
567120,415953,mobile,ended,27.0,567178.0,150.0,15 < Late < 30,late
567208,268798,mobile,ended,41.0,,,30 < Late < 45,late
567278,241021,connect,ended,-425.0,563925.0,240.0,Early,early
567353,381940,mobile,canceled,,,,NaN,early
567365,279764,mobile,ended,-35.0,,,Early,early
567423,402980,connect,ended,-125.0,,,Early,early
567424,414349,mobile,ended,59.0,,,45 < Late < 60,late
567433,401968,mobile,ended,100.0,,,90 < Late < 120,late
567442,410939,connect,ended,-353.0,,,Early,early
567446,366025,mobile,ended,-29.0,,,Early,early
567610,399205,mobile,ended,22.0,,,15 < Late < 30,late
567636,376840,connect,ended,101.0,564959.0,0.0,90 < Late < 120,late
567638,307364,connect,canceled,,,,NaN,early
567654,358772,connect,ended,-90.0,,,Early,early
567773,314572,mobile,ended,21.0,,,15 < Late < 30,late
567774,396250,mobile,ended,4265.0,,,Late > 120,late
567777,296295,mobile,ended,30.0,,,30 < Late < 45,late
567828,402779,connect,canceled,,,,NaN,early
567980,381223,mobile,ended,,,,NaN,early
568026,214007,mobile,canceled,,,,NaN,early
568110,412131,mobile,ended,,,,NaN,early
568168,345738,mobile,ended,58.0,,,45 < Late < 60,late
568188,279378,mobile,canceled,,,,NaN,early
568206,412469,mobile,ended,-12.0,,,Early,early
568342,196898,mobile,ended,,,,NaN,early
568629,283479,mobile,ended,,,,NaN,early
568657,317378,connect,canceled,,566412.0,210.0,NaN,early
568817,314605,mobile,ended,43.0,565775.0,360.0,30 < Late < 45,late
568843,280795,mobile,ended,,,,NaN,early
568964,178204,mobile,ended,,,,NaN,early
569081,291932,connect,ended,-19.0,,,Early,early
569133,415843,mobile,ended,90.0,,,90 < Late < 120,late
569176,410396,mobile,ended,67.0,,,60 < Late < 90,late
569498,402528,connect,ended,-173.0,562527.0,630.0,Early,early
570153,159536,mobile,ended,-685.0,,,Early,early
570186,372609,mobile,ended,76.0,,,60 < Late < 90,late
570350,365926,connect,ended,-55.0,570337.0,60.0,Early,early
570406,293992,mobile,ended,-81.0,,,Early,early
570525,304566,mobile,ended,14.0,,,Late < 15,late
570715,309517,mobile,canceled,,,,NaN,early
570819,353425,connect,ended,-17.0,573393.0,120.0,Early,early
571139,347208,connect,ended,-90.0,,,Early,early
505457,368083,mobile,ended,21.0,,,15 < Late < 30,late
506876,367382,mobile,ended,12.0,,,Late < 15,late
508843,398697,mobile,ended,1101.0,,,Late > 120,late
508971,232442,mobile,ended,-9.0,,,Early,early
510583,380867,mobile,ended,-1.0,,,Early,early
511106,377746,mobile,ended,-15.0,,,Early,early
511960,216796,mobile,ended,28.0,,,15 < Late < 30,late
512695,361217,mobile,ended,-26.0,,,Early,early
512958,305669,mobile,ended,-24.0,,,Early,early
513466,331681,mobile,ended,110.0,,,90 < Late < 120,late
513899,299017,connect,canceled,,,,NaN,early
514418,364237,mobile,ended,1360.0,,,Late > 120,late
514856,354388,mobile,canceled,,,,NaN,early
515482,277553,mobile,ended,42.0,,,30 < Late < 45,late
515658,392779,mobile,canceled,,,,NaN,early
515770,382059,mobile,ended,,,,NaN,early
516550,377700,mobile,canceled,,545076.0,720.0,NaN,early
516780,274943,mobile,ended,-238.0,,,Early,early
517336,267672,connect,canceled,,,,NaN,early
519413,397599,mobile,ended,89.0,,,60 < Late < 90,late
519971,382613,mobile,canceled,,,,NaN,early
520530,402156,mobile,canceled,,,,NaN,early
520615,265239,connect,ended,-22.0,,,Early,early
520627,375887,connect,canceled,,,,NaN,early
521364,257207,mobile,ended,694.0,,,Late > 120,late
522507,390927,connect,ended,183.0,523328.0,510.0,Late > 120,late
522667,214635,connect,ended,119.0,,,90 < Late < 120,late
522719,392479,mobile,canceled,,,,NaN,early
523583,403526,mobile,canceled,,,,NaN,early
524517,351304,mobile,ended,-70.0,,,Early,early
525092,310644,mobile,ended,22.0,,,15 < Late < 30,late
526071,404493,mobile,ended,42.0,,,30 < Late < 45,late
526089,369713,connect,ended,-73.0,,,Early,early
526147,298455,mobile,ended,-65.0,,,Early,early
526232,377364,mobile,ended,6.0,,,Late < 15,late
526562,403863,mobile,ended,-746.0,,,Early,early
526713,400078,mobile,canceled,,,,NaN,early
526847,371520,mobile,ended,9.0,,,Late < 15,late
527357,356540,mobile,ended,,,,NaN,early
527537,404496,mobile,ended,-5.0,,,Early,early
527950,348901,mobile,ended,-191.0,,,Early,early
527981,358978,connect,ended,-60.0,541898.0,210.0,Early,early
528419,404725,mobile,canceled,,,,NaN,early
529009,262187,mobile,canceled,,,,NaN,early
529128,382700,mobile,ended,6.0,506728.0,0.0,Late < 15,late
529233,399528,connect,ended,-53.0,529252.0,480.0,Early,early
529252,399528,connect,ended,-104.0,,,Early,early
529410,380223,mobile,canceled,,,,NaN,early
529465,248159,mobile,ended,1490.0,,,Late > 120,late
529768,339442,mobile,ended,16.0,,,15 < Late < 30,late
529809,285241,mobile,ended,7.0,,,Late < 15,late
530261,280805,connect,ended,28.0,,,15 < Late < 30,late
530274,204019,mobile,ended,14.0,,,Late < 15,late
530372,407199,mobile,ended,-10.0,,,Early,early
531165,310444,connect,canceled,,,,NaN,early
531442,398877,mobile,ended,-1.0,,,Early,early
531511,296967,connect,ended,-11.0,,,Early,early
531697,388490,mobile,ended,248.0,,,Late > 120,late
532257,289901,connect,ended,-157.0,,,Early,early
532328,259952,mobile,ended,-38.0,,,Early,early
532417,309209,connect,canceled,,,,NaN,early
532614,404847,mobile,ended,,,,NaN,early
532670,369634,mobile,ended,-95.0,,,Early,early
532787,226544,connect,ended,203.0,,,Late > 120,late
532894,404832,mobile,ended,,,,NaN,early
571284,403149,mobile,ended,-33.0,,,Early,early
571549,370907,mobile,ended,-36.0,,,Early,early
571771,393938,mobile,canceled,,,,NaN,early
571983,271419,mobile,canceled,,,,NaN,early
572142,378072,connect,canceled,,,,NaN,early
572168,391519,connect,canceled,,,,NaN,early
572456,352663,mobile,ended,33.0,,,30 < Late < 45,late
572651,407390,mobile,canceled,,,,NaN,early
572757,385861,mobile,ended,33.0,,,30 < Late < 45,late
572844,342154,connect,ended,26.0,,,15 < Late < 30,late
572998,401462,mobile,canceled,,,,NaN,early
573034,227100,mobile,ended,4.0,569554.0,120.0,Late < 15,late
573233,407576,mobile,ended,,,,NaN,early
573315,398586,connect,ended,26.0,,,15 < Late < 30,late
573680,300345,mobile,ended,-25.0,,,Early,early
574171,381499,connect,ended,-174.0,,,Early,early
574419,280227,connect,canceled,,,,NaN,early
574568,301512,mobile,ended,110.0,572909.0,0.0,90 < Late < 120,late
574868,371387,mobile,ended,-129.0,571864.0,720.0,Early,early
505377,290726,connect,ended,62.0,,,60 < Late < 90,late
505558,394490,mobile,canceled,,,,NaN,early
505576,300601,mobile,ended,-2.0,,,Early,early
505628,194343,connect,ended,-60.0,,,Early,early
505821,223640,mobile,ended,,,,NaN,early
506069,192409,mobile,ended,159.0,,,Late > 120,late
506563,390718,mobile,canceled,,,,NaN,early
506728,382700,mobile,ended,-67.0,,,Early,early
507918,366079,mobile,ended,98.0,,,90 < Late < 120,late
509168,299180,mobile,ended,-51.0,,,Early,early
509315,190163,mobile,ended,-105.0,,,Early,early
509587,345738,mobile,ended,-58.0,,,Early,early
510475,401707,mobile,ended,,,,NaN,early
510797,399549,mobile,ended,-14.0,,,Early,early
512503,390347,mobile,ended,-98.0,,,Early,early
512763,293771,mobile,canceled,,,,NaN,early
512970,344211,mobile,ended,,,,NaN,early
513317,358772,connect,ended,-8.0,,,Early,early
513369,245884,mobile,canceled,,,,NaN,early
514284,370765,mobile,ended,,,,NaN,early
514494,348178,mobile,ended,-234.0,,,Early,early
514502,370437,mobile,ended,379.0,,,Late > 120,late
515229,304392,connect,ended,-24.0,,,Early,early
515357,376237,mobile,ended,69.0,,,60 < Late < 90,late
516962,398697,mobile,ended,-17.0,,,Early,early
517348,391056,mobile,canceled,,,,NaN,early
518261,391287,mobile,ended,-7.0,,,Early,early
505546,261879,mobile,ended,610.0,,,Late > 120,late
506242,388411,mobile,ended,3.0,,,Late < 15,late
508535,351024,mobile,ended,102.0,,,90 < Late < 120,late
508850,188941,mobile,ended,-179.0,,,Early,early
510674,173341,mobile,ended,28.0,,,15 < Late < 30,late
511835,350121,mobile,ended,,,,NaN,early
514089,390976,connect,canceled,,,,NaN,early
514474,376574,mobile,ended,81.0,,,60 < Late < 90,late
514557,364038,mobile,ended,-1.0,,,Early,early
514571,330176,mobile,ended,3.0,,,Late < 15,late
515099,391223,mobile,ended,747.0,,,Late > 120,late
515156,339993,mobile,ended,8.0,,,Late < 15,late
515431,334199,mobile,ended,614.0,,,Late > 120,late
515663,366631,mobile,ended,4.0,,,Late < 15,late
517051,270740,mobile,ended,,,,NaN,early
517592,382901,mobile,canceled,,,,NaN,early
517677,392485,mobile,ended,28.0,,,15 < Late < 30,late
517979,394561,mobile,ended,5.0,,,Late < 15,late
519135,383344,connect,ended,69.0,,,60 < Late < 90,late
519321,353459,connect,ended,3.0,,,Late < 15,late
519540,248539,mobile,ended,,,,NaN,early
519682,296967,connect,ended,-223.0,,,Early,early
519728,310636,connect,ended,-87.0,,,Early,early
519967,198687,mobile,ended,870.0,,,Late > 120,late
520525,370312,mobile,canceled,,,,NaN,early
520613,346755,connect,ended,-120.0,,,Early,early
521322,388172,mobile,canceled,,,,NaN,early
521865,401475,connect,ended,113.0,514932.0,540.0,90 < Late < 120,late
522120,386413,mobile,ended,,,,NaN,early
522544,384479,mobile,ended,47.0,,,45 < Late < 60,late
523140,390056,mobile,ended,78.0,,,60 < Late < 90,late
523523,285452,connect,canceled,,,,NaN,early
524013,167023,mobile,ended,-10.0,,,Early,early
524084,335239,mobile,ended,147.0,,,Late > 120,late
524088,351787,mobile,ended,458.0,,,Late > 120,late
524099,396672,mobile,canceled,,,,NaN,early
524306,403410,mobile,ended,166.0,,,Late > 120,late
525019,321582,mobile,canceled,,,,NaN,early
526080,241935,mobile,ended,160.0,,,Late > 120,late
526102,346840,mobile,ended,-2791.0,,,Early,early
526116,385295,mobile,canceled,,,,NaN,early
527278,402845,mobile,canceled,,,,NaN,early
527653,343652,mobile,ended,20.0,,,15 < Late < 30,late
528214,285006,mobile,ended,,,,NaN,early
528855,280227,connect,ended,,,,NaN,early
528901,364310,mobile,ended,12.0,,,Late < 15,late
529269,361156,mobile,ended,0.0,,,Late < 15,early
529438,265546,mobile,ended,15.0,,,15 < Late < 30,late
529753,256932,mobile,ended,-761.0,,,Early,early
530202,361564,mobile,ended,21.0,,,15 < Late < 30,late
530441,283806,mobile,ended,-117.0,,,Early,early
530803,373677,mobile,ended,-2.0,,,Early,early
531213,221181,mobile,ended,1357.0,,,Late > 120,late
531394,320834,connect,ended,7.0,,,Late < 15,late
531518,391618,connect,ended,3.0,,,Late < 15,late
531609,404592,mobile,canceled,,,,NaN,early
531713,371159,connect,ended,-125.0,,,Early,early
531991,389441,mobile,ended,35.0,,,30 < Late < 45,late
532620,276919,mobile,canceled,,,,NaN,early
532919,371573,mobile,ended,,,,NaN,early
533364,344091,mobile,ended,31.0,536325.0,180.0,30 < Late < 45,late
533534,385666,mobile,ended,-159.0,,,Early,early
533839,180535,mobile,ended,32.0,,,30 < Late < 45,late
533945,353270,mobile,ended,130.0,,,Late > 120,late
533968,378850,mobile,ended,-25.0,,,Early,early
534242,288611,mobile,ended,12.0,,,Late < 15,late
534298,384479,mobile,ended,14.0,,,Late < 15,late
534408,255078,mobile,canceled,,,,NaN,early
534448,364160,connect,ended,-94.0,,,Early,early
534457,404341,mobile,canceled,,,,NaN,early
534811,387801,mobile,ended,,,,NaN,early
534923,399535,mobile,ended,224.0,,,Late > 120,late
534953,389348,mobile,ended,-6.0,,,Early,early
534981,309503,mobile,ended,,,,NaN,early
535035,175071,mobile,ended,57.0,,,45 < Late < 60,late
535066,370485,mobile,ended,628.0,,,Late > 120,late
535299,222874,mobile,ended,,,,NaN,early
535320,290109,mobile,ended,661.0,,,Late > 120,late
535330,311376,mobile,ended,113.0,,,90 < Late < 120,late
535386,405490,mobile,ended,69.0,,,60 < Late < 90,late
535519,353425,connect,ended,-166.0,533413.0,0.0,Early,early
535750,160062,mobile,ended,-26.0,,,Early,early
535870,308073,connect,ended,-37.0,,,Early,early
535903,375307,mobile,ended,67.0,,,60 < Late < 90,late
535988,319579,mobile,canceled,,,,NaN,early
536163,336027,mobile,ended,19.0,,,15 < Late < 30,late
536169,392718,mobile,ended,-2.0,,,Early,early
536207,407820,mobile,ended,18.0,,,15 < Late < 30,late
536208,366199,connect,ended,21.0,,,15 < Late < 30,late
536470,323095,mobile,ended,-477.0,,,Early,early
536616,399464,mobile,ended,74.0,,,60 < Late < 90,late
536680,313772,connect,ended,-180.0,,,Early,early
536746,404862,mobile,ended,,,,NaN,early
536823,299776,mobile,ended,-18.0,,,Early,early
536829,372687,mobile,ended,15.0,,,15 < Late < 30,late
536934,376901,connect,ended,35.0,,,30 < Late < 45,late
536944,405733,mobile,ended,4.0,,,Late < 15,late
537265,390976,connect,ended,54.0,,,45 < Late < 60,late
537338,382712,mobile,ended,61.0,,,60 < Late < 90,late
537367,374740,mobile,ended,147.0,,,Late > 120,late
537441,408821,mobile,ended,25.0,541519.0,90.0,15 < Late < 30,late
537452,320834,connect,ended,-117.0,,,Early,early
537485,394320,mobile,ended,117.0,,,90 < Late < 120,late
537497,310534,mobile,canceled,,,,NaN,early
537499,373233,mobile,ended,170.0,,,Late > 120,late
537660,301422,mobile,ended,-199.0,,,Early,early
537857,282657,mobile,ended,64.0,,,60 < Late < 90,late
537865,374698,mobile,ended,-227.0,,,Early,early
537872,315136,connect,ended,23.0,,,15 < Late < 30,late
538108,409227,mobile,ended,20.0,,,15 < Late < 30,late
506446,400193,mobile,canceled,,,,NaN,early
506779,395023,mobile,ended,5.0,,,Late < 15,late
507519,306450,connect,ended,28.0,,,15 < Late < 30,late
507758,208207,mobile,ended,-25.0,,,Early,early
508087,311437,mobile,ended,-29.0,,,Early,early
508483,308414,mobile,ended,-230.0,,,Early,early
509753,399936,mobile,ended,-113.0,,,Early,early
510743,375586,mobile,ended,-6.0,,,Early,early
513383,245338,mobile,ended,-1.0,,,Early,early
516821,357975,mobile,canceled,,,,NaN,early
517671,401475,connect,ended,-249.0,,,Early,early
518090,353292,mobile,ended,17.0,,,15 < Late < 30,late
518203,397095,mobile,ended,-31.0,,,Early,early
518975,350502,connect,ended,51.0,,,45 < Late < 60,late
519328,385783,mobile,ended,-4.0,,,Early,early
519716,380455,mobile,ended,,,,NaN,early
519985,333865,mobile,ended,88.0,,,60 < Late < 90,late
520192,328263,mobile,ended,146.0,,,Late > 120,late
521013,190171,mobile,ended,-50.0,,,Early,early
522325,279668,mobile,ended,,,,NaN,early
522396,295067,mobile,ended,2.0,,,Late < 15,late
522678,377805,mobile,ended,179.0,,,Late > 120,late
523400,347873,connect,ended,108.0,,,90 < Late < 120,late
523516,167490,mobile,canceled,,,,NaN,early
524338,167490,mobile,ended,13.0,,,Late < 15,late
524578,349526,mobile,ended,,,,NaN,early
525244,403648,mobile,ended,-33.0,,,Early,early
525338,324197,mobile,ended,19.0,,,15 < Late < 30,late
525388,203060,mobile,ended,41.0,,,30 < Late < 45,late
525959,177313,connect,ended,28.0,,,15 < Late < 30,late
526519,397642,mobile,ended,35.0,,,30 < Late < 45,late
526686,276923,mobile,canceled,,,,NaN,early
527046,298757,connect,ended,-281.0,,,Early,early
527199,388767,mobile,ended,-79.0,513582.0,180.0,Early,early
527703,270501,mobile,ended,532.0,,,Late > 120,late
527898,337198,mobile,ended,30.0,,,30 < Late < 45,late
528056,205891,mobile,ended,,,,NaN,early
